job_id,rating,position,company,job_city,job_state_code,sal_low,sal_high,link
2995521673,3.9,data engineer - stl,Daugherty Business Solutions,Saint Louis,MO,115,130,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=389667&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_cc12eb07&cb=1541976086066&jobListingId=2995521673
2998481798,,data scientist,Wiser Company,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=173064&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_744b2973&cb=1541976086067&jobListingId=2998481798
2534043604,3.6,data scientist,CALNET,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=4120&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_2112d82a&cb=1541976086068&jobListingId=2534043604
2902288806,3.9,part time data analyst,EPIC Systems,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=392893&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_43120ec2&cb=1541976086069&jobListingId=2902288806
3003622871,3.4,data scientist,ICONMA,Creve Coeur,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=173354&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55643e94&cb=1541976086070&jobListingId=3003622871
2828004781,5.0,data scientist,Preferred Resources,Creve Coeur,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=4120&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_194119a9&cb=1541976086071&jobListingId=2828004781
2945031451,3.1,intern: data scientist - imaging science,The Climate Corporation,Saint Louis,MO,73,103,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=415794&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6221962e&cb=1541976086073&jobListingId=2945031451
2778276833,3.0,sr. data scientist,Express Scripts,Saint Louis,MO,102,144,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=133345&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_867453e5&cb=1541976086074&jobListingId=2778276833
3007645862,3.4,clinical trials scientist,Biomérieux,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=300128&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a6c2722&cb=1541976086075&jobListingId=3007645862
3016820855,4.0,data scientist,CyberCoders,Clayton,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=291820&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5557d8c1&cb=1541976086076&jobListingId=3016820855
3012990894,,data scientist/data analyst -- local to,"EITAcies, Inc.",Saint Louis,MO,78,126,https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=242359&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_95cbe4e7&cb=1541976105241&jobListingId=3012990894
